,episode_number,n,frequency,type,correct
63,7,2,45318,generalize,True
64,7,2,45318,generalize,True
65,7,2,45318,generalize,True
66,7,2,45318,generalize,True
67,7,2,45318,generalize,False
68,7,2,45318,retrieval,True
69,7,2,45318,retrieval,True
70,7,2,45318,retrieval,True
71,7,2,45318,retrieval,True
72,8,2,45318,generalize,True
73,8,2,45318,generalize,True
74,8,2,45318,generalize,True
75,8,2,45318,generalize,True
76,8,2,45318,generalize,False
77,8,2,45318,retrieval,True
78,8,2,45318,retrieval,True
79,8,2,45318,retrieval,True
80,8,2,45318,retrieval,True
81,9,2,45318,generalize,True
82,9,2,45318,generalize,True
83,9,2,45318,generalize,True
84,9,2,45318,generalize,True
85,9,2,45318,generalize,False
86,9,2,45318,retrieval,True
87,9,2,45318,retrieval,True
88,9,2,45318,retrieval,True
89,9,2,45318,retrieval,True
90,10,2,45318,generalize,True
91,10,2,45318,generalize,True
92,10,2,45318,generalize,True
93,10,2,45318,generalize,True
94,10,2,45318,generalize,False
95,10,2,45318,retrieval,True
96,10,2,45318,retrieval,True
97,10,2,45318,retrieval,True
98,10,2,45318,retrieval,True
99,11,2,45318,generalize,True
100,11,2,45318,generalize,True
101,11,2,45318,generalize,True
102,11,2,45318,generalize,True
103,11,2,45318,generalize,False
104,11,2,45318,retrieval,True
105,11,2,45318,retrieval,True
106,11,2,45318,retrieval,True
107,11,2,45318,retrieval,True
108,12,2,45318,generalize,True
109,12,2,45318,generalize,True
110,12,2,45318,generalize,True
111,12,2,45318,generalize,True
112,12,2,45318,generalize,False
113,12,2,45318,retrieval,True
114,12,2,45318,retrieval,True
115,12,2,45318,retrieval,True
116,12,2,45318,retrieval,True
117,13,2,45318,generalize,True
118,13,2,45318,generalize,True
119,13,2,45318,generalize,True
120,13,2,45318,generalize,True
121,13,2,45318,generalize,False
122,13,2,45318,retrieval,True
123,13,2,45318,retrieval,True
124,13,2,45318,retrieval,True
125,13,2,45318,retrieval,True
126,14,2,45318,generalize,True
127,14,2,45318,generalize,True
128,14,2,45318,generalize,True
129,14,2,45318,generalize,True
130,14,2,45318,generalize,False
131,14,2,45318,retrieval,True
132,14,2,45318,retrieval,True
133,14,2,45318,retrieval,True
134,14,2,45318,retrieval,True
135,15,2,45318,generalize,True
136,15,2,45318,generalize,True
137,15,2,45318,generalize,True
138,15,2,45318,generalize,True
139,15,2,45318,generalize,False
140,15,2,45318,retrieval,True
141,15,2,45318,retrieval,True
142,15,2,45318,retrieval,True
143,15,2,45318,retrieval,True
144,16,2,45318,generalize,True
145,16,2,45318,generalize,True
146,16,2,45318,generalize,True
147,16,2,45318,generalize,True
148,16,2,45318,generalize,False
149,16,2,45318,retrieval,True
150,16,2,45318,retrieval,True
151,16,2,45318,retrieval,True
152,16,2,45318,retrieval,True
153,17,2,45318,generalize,True
154,17,2,45318,generalize,True
155,17,2,45318,generalize,True
156,17,2,45318,generalize,True
157,17,2,45318,generalize,False
158,17,2,45318,retrieval,True
159,17,2,45318,retrieval,True
160,17,2,45318,retrieval,True
161,17,2,45318,retrieval,True
162,18,2,45318,generalize,True
163,18,2,45318,generalize,True
164,18,2,45318,generalize,True
165,18,2,45318,generalize,True
166,18,2,45318,generalize,False
167,18,2,45318,retrieval,True
168,18,2,45318,retrieval,True
169,18,2,45318,retrieval,True
170,18,2,45318,retrieval,True
171,19,2,45318,generalize,True
172,19,2,45318,generalize,True
173,19,2,45318,generalize,True
174,19,2,45318,generalize,True
175,19,2,45318,generalize,False
176,19,2,45318,retrieval,True
177,19,2,45318,retrieval,True
178,19,2,45318,retrieval,True
179,19,2,45318,retrieval,True
180,20,2,45318,generalize,True
181,20,2,45318,generalize,True
182,20,2,45318,generalize,True
183,20,2,45318,generalize,True
184,20,2,45318,generalize,False
185,20,2,45318,retrieval,True
186,20,2,45318,retrieval,True
187,20,2,45318,retrieval,True
188,20,2,45318,retrieval,True
189,21,2,45318,generalize,True
190,21,2,45318,generalize,True
191,21,2,45318,generalize,True
192,21,2,45318,generalize,True
193,21,2,45318,generalize,False
194,21,2,45318,retrieval,True
195,21,2,45318,retrieval,True
196,21,2,45318,retrieval,True
197,21,2,45318,retrieval,True
198,22,2,45318,generalize,True
199,22,2,45318,generalize,True
200,22,2,45318,generalize,True
201,22,2,45318,generalize,True
202,22,2,45318,generalize,False
203,22,2,45318,retrieval,True
204,22,2,45318,retrieval,True
205,22,2,45318,retrieval,True
206,22,2,45318,retrieval,True
207,23,2,45318,generalize,True
208,23,2,45318,generalize,True
209,23,2,45318,generalize,True
210,23,2,45318,generalize,True
211,23,2,45318,generalize,False
212,23,2,45318,retrieval,True
213,23,2,45318,retrieval,True
214,23,2,45318,retrieval,True
215,23,2,45318,retrieval,True
216,24,2,45318,generalize,True
217,24,2,45318,generalize,True
218,24,2,45318,generalize,True
219,24,2,45318,generalize,True
220,24,2,45318,generalize,True
221,24,2,45318,retrieval,True
222,24,2,45318,retrieval,True
223,24,2,45318,retrieval,True
224,24,2,45318,retrieval,True
225,25,2,45318,generalize,True
226,25,2,45318,generalize,True
227,25,2,45318,generalize,True
228,25,2,45318,generalize,True
229,25,2,45318,generalize,False
230,25,2,45318,retrieval,True
231,25,2,45318,retrieval,True
232,25,2,45318,retrieval,True
233,25,2,45318,retrieval,True
234,26,2,45318,generalize,True
235,26,2,45318,generalize,True
236,26,2,45318,generalize,True
237,26,2,45318,generalize,True
238,26,2,45318,generalize,False
239,26,2,45318,retrieval,True
240,26,2,45318,retrieval,True
241,26,2,45318,retrieval,True
242,26,2,45318,retrieval,True
243,27,2,45318,generalize,True
244,27,2,45318,generalize,True
245,27,2,45318,generalize,True
246,27,2,45318,generalize,True
247,27,2,45318,generalize,False
248,27,2,45318,retrieval,True
249,27,2,45318,retrieval,True
250,27,2,45318,retrieval,True
251,27,2,45318,retrieval,True
252,28,2,45318,generalize,True
253,28,2,45318,generalize,True
254,28,2,45318,generalize,True
255,28,2,45318,generalize,True
256,28,2,45318,generalize,False
257,28,2,45318,retrieval,True
258,28,2,45318,retrieval,True
259,28,2,45318,retrieval,True
260,28,2,45318,retrieval,True
261,29,2,45318,generalize,True
262,29,2,45318,generalize,True
263,29,2,45318,generalize,True
264,29,2,45318,generalize,True
265,29,2,45318,generalize,False
266,29,2,45318,retrieval,True
267,29,2,45318,retrieval,True
268,29,2,45318,retrieval,True
269,29,2,45318,retrieval,True
270,30,2,45318,generalize,True
271,30,2,45318,generalize,True
272,30,2,45318,generalize,True
273,30,2,45318,generalize,True
274,30,2,45318,generalize,False
275,30,2,45318,retrieval,True
276,30,2,45318,retrieval,True
277,30,2,45318,retrieval,True
278,30,2,45318,retrieval,True
279,31,2,45318,generalize,True
280,31,2,45318,generalize,True
281,31,2,45318,generalize,True
282,31,2,45318,generalize,True
283,31,2,45318,generalize,False
284,31,2,45318,retrieval,True
285,31,2,45318,retrieval,True
286,31,2,45318,retrieval,True
287,31,2,45318,retrieval,True
288,32,2,45318,generalize,True
289,32,2,45318,generalize,True
290,32,2,45318,generalize,True
291,32,2,45318,generalize,True
292,32,2,45318,generalize,False
293,32,2,45318,retrieval,True
294,32,2,45318,retrieval,True
295,32,2,45318,retrieval,True
296,32,2,45318,retrieval,True
297,33,2,45318,generalize,True
298,33,2,45318,generalize,True
299,33,2,45318,generalize,True
300,33,2,45318,generalize,True
301,33,2,45318,generalize,True
302,33,2,45318,retrieval,True
303,33,2,45318,retrieval,True
304,33,2,45318,retrieval,True
305,33,2,45318,retrieval,True
306,34,2,45318,generalize,True
307,34,2,45318,generalize,True
308,34,2,45318,generalize,True
309,34,2,45318,generalize,True
310,34,2,45318,generalize,False
311,34,2,45318,retrieval,True
312,34,2,45318,retrieval,True
313,34,2,45318,retrieval,True
314,34,2,45318,retrieval,True
315,35,2,45318,generalize,True
316,35,2,45318,generalize,True
317,35,2,45318,generalize,True
318,35,2,45318,generalize,True
319,35,2,45318,generalize,False
320,35,2,45318,retrieval,True
321,35,2,45318,retrieval,True
322,35,2,45318,retrieval,True
323,35,2,45318,retrieval,True
324,36,2,45318,generalize,True
325,36,2,45318,generalize,True
326,36,2,45318,generalize,True
327,36,2,45318,generalize,True
328,36,2,45318,generalize,False
329,36,2,45318,retrieval,True
330,36,2,45318,retrieval,True
331,36,2,45318,retrieval,True
332,36,2,45318,retrieval,True
333,37,2,45318,generalize,True
334,37,2,45318,generalize,True
335,37,2,45318,generalize,True
336,37,2,45318,generalize,True
337,37,2,45318,generalize,False
338,37,2,45318,retrieval,True
339,37,2,45318,retrieval,True
340,37,2,45318,retrieval,True
341,37,2,45318,retrieval,True
342,38,2,45318,generalize,True
343,38,2,45318,generalize,True
344,38,2,45318,generalize,True
345,38,2,45318,generalize,True
346,38,2,45318,generalize,False
347,38,2,45318,retrieval,True
348,38,2,45318,retrieval,True
349,38,2,45318,retrieval,True
350,38,2,45318,retrieval,True
351,39,2,45318,generalize,True
352,39,2,45318,generalize,True
353,39,2,45318,generalize,True
354,39,2,45318,generalize,True
355,39,2,45318,generalize,False
356,39,2,45318,retrieval,True
357,39,2,45318,retrieval,True
358,39,2,45318,retrieval,True
359,39,2,45318,retrieval,True
360,40,2,45318,generalize,True
361,40,2,45318,generalize,True
362,40,2,45318,generalize,True
363,40,2,45318,generalize,True
364,40,2,45318,generalize,False
365,40,2,45318,retrieval,True
366,40,2,45318,retrieval,True
367,40,2,45318,retrieval,True
368,40,2,45318,retrieval,True
369,41,2,45318,generalize,True
370,41,2,45318,generalize,True
371,41,2,45318,generalize,True
372,41,2,45318,generalize,True
373,41,2,45318,generalize,False
374,41,2,45318,retrieval,True
375,41,2,45318,retrieval,True
376,41,2,45318,retrieval,True
377,41,2,45318,retrieval,True
378,42,2,45318,generalize,True
379,42,2,45318,generalize,True
380,42,2,45318,generalize,True
381,42,2,45318,generalize,True
382,42,2,45318,generalize,False
383,42,2,45318,retrieval,True
384,42,2,45318,retrieval,True
385,42,2,45318,retrieval,True
386,42,2,45318,retrieval,True
387,43,2,45318,generalize,True
388,43,2,45318,generalize,True
389,43,2,45318,generalize,True
390,43,2,45318,generalize,True
391,43,2,45318,generalize,True
392,43,2,45318,retrieval,True
393,43,2,45318,retrieval,True
394,43,2,45318,retrieval,True
395,43,2,45318,retrieval,True
396,44,2,45318,generalize,True
397,44,2,45318,generalize,True
398,44,2,45318,generalize,True
399,44,2,45318,generalize,True
400,44,2,45318,generalize,False
401,44,2,45318,retrieval,True
402,44,2,45318,retrieval,True
403,44,2,45318,retrieval,True
404,44,2,45318,retrieval,True
405,45,2,45318,generalize,True
406,45,2,45318,generalize,True
407,45,2,45318,generalize,True
408,45,2,45318,generalize,True
409,45,2,45318,generalize,False
410,45,2,45318,retrieval,True
411,45,2,45318,retrieval,True
412,45,2,45318,retrieval,True
413,45,2,45318,retrieval,True
414,46,2,45318,generalize,True
415,46,2,45318,generalize,True
416,46,2,45318,generalize,True
417,46,2,45318,generalize,True
418,46,2,45318,generalize,False
419,46,2,45318,retrieval,True
420,46,2,45318,retrieval,True
421,46,2,45318,retrieval,True
422,46,2,45318,retrieval,True
423,47,2,45318,generalize,True
424,47,2,45318,generalize,True
425,47,2,45318,generalize,True
426,47,2,45318,generalize,True
427,47,2,45318,generalize,False
428,47,2,45318,retrieval,True
429,47,2,45318,retrieval,True
430,47,2,45318,retrieval,True
431,47,2,45318,retrieval,True
432,48,2,45318,generalize,True
433,48,2,45318,generalize,True
434,48,2,45318,generalize,True
435,48,2,45318,generalize,True
436,48,2,45318,generalize,False
437,48,2,45318,retrieval,True
438,48,2,45318,retrieval,True
439,48,2,45318,retrieval,True
440,48,2,45318,retrieval,True
441,49,2,45318,generalize,True
442,49,2,45318,generalize,True
443,49,2,45318,generalize,True
444,49,2,45318,generalize,True
445,49,2,45318,generalize,False
446,49,2,45318,retrieval,True
447,49,2,45318,retrieval,True
448,49,2,45318,retrieval,True
449,49,2,45318,retrieval,True
450,50,2,45318,generalize,True
451,50,2,45318,generalize,True
452,50,2,45318,generalize,True
453,50,2,45318,generalize,True
454,50,2,45318,generalize,False
455,50,2,45318,retrieval,True
456,50,2,45318,retrieval,True
457,50,2,45318,retrieval,True
458,50,2,45318,retrieval,True
459,51,2,45318,generalize,True
460,51,2,45318,generalize,True
461,51,2,45318,generalize,True
462,51,2,45318,generalize,True
463,51,2,45318,generalize,False
464,51,2,45318,retrieval,True
465,51,2,45318,retrieval,True
466,51,2,45318,retrieval,True
467,51,2,45318,retrieval,True
468,52,2,45318,generalize,True
469,52,2,45318,generalize,True
470,52,2,45318,generalize,True
471,52,2,45318,generalize,True
472,52,2,45318,generalize,False
473,52,2,45318,retrieval,True
474,52,2,45318,retrieval,True
475,52,2,45318,retrieval,True
476,52,2,45318,retrieval,True
477,53,2,45318,generalize,True
478,53,2,45318,generalize,True
479,53,2,45318,generalize,True
480,53,2,45318,generalize,True
481,53,2,45318,generalize,False
482,53,2,45318,retrieval,True
483,53,2,45318,retrieval,True
484,53,2,45318,retrieval,True
485,53,2,45318,retrieval,True
486,54,2,45318,generalize,True
487,54,2,45318,generalize,True
488,54,2,45318,generalize,True
489,54,2,45318,generalize,True
490,54,2,45318,generalize,False
491,54,2,45318,retrieval,True
492,54,2,45318,retrieval,True
493,54,2,45318,retrieval,True
494,54,2,45318,retrieval,True
495,55,2,45318,generalize,True
496,55,2,45318,generalize,True
497,55,2,45318,generalize,True
498,55,2,45318,generalize,True
499,55,2,45318,generalize,False
500,55,2,45318,retrieval,True
501,55,2,45318,retrieval,True
502,55,2,45318,retrieval,True
503,55,2,45318,retrieval,True
504,56,2,45318,generalize,True
505,56,2,45318,generalize,True
506,56,2,45318,generalize,True
507,56,2,45318,generalize,True
508,56,2,45318,generalize,False
509,56,2,45318,retrieval,True
510,56,2,45318,retrieval,True
511,56,2,45318,retrieval,True
512,56,2,45318,retrieval,True
513,57,2,45318,generalize,True
514,57,2,45318,generalize,True
515,57,2,45318,generalize,True
516,57,2,45318,generalize,True
517,57,2,45318,generalize,False
518,57,2,45318,retrieval,True
519,57,2,45318,retrieval,True
520,57,2,45318,retrieval,True
521,57,2,45318,retrieval,True
522,58,2,45318,generalize,True
523,58,2,45318,generalize,True
524,58,2,45318,generalize,True
525,58,2,45318,generalize,True
526,58,2,45318,generalize,False
527,58,2,45318,retrieval,True
528,58,2,45318,retrieval,True
529,58,2,45318,retrieval,True
530,58,2,45318,retrieval,True
531,59,2,45318,generalize,True
532,59,2,45318,generalize,True
533,59,2,45318,generalize,True
534,59,2,45318,generalize,True
535,59,2,45318,generalize,False
536,59,2,45318,retrieval,True
537,59,2,45318,retrieval,True
538,59,2,45318,retrieval,True
539,59,2,45318,retrieval,True
540,60,2,45318,generalize,True
541,60,2,45318,generalize,True
542,60,2,45318,generalize,True
543,60,2,45318,generalize,True
544,60,2,45318,generalize,False
545,60,2,45318,retrieval,True
546,60,2,45318,retrieval,True
547,60,2,45318,retrieval,True
548,60,2,45318,retrieval,True
549,61,2,45318,generalize,True
550,61,2,45318,generalize,True
551,61,2,45318,generalize,True
552,61,2,45318,generalize,True
553,61,2,45318,generalize,False
554,61,2,45318,retrieval,True
555,61,2,45318,retrieval,True
556,61,2,45318,retrieval,True
557,61,2,45318,retrieval,True
558,62,2,45318,generalize,True
559,62,2,45318,generalize,True
560,62,2,45318,generalize,True
561,62,2,45318,generalize,True
562,62,2,45318,generalize,False
563,62,2,45318,retrieval,True
564,62,2,45318,retrieval,True
565,62,2,45318,retrieval,True
566,62,2,45318,retrieval,True
567,63,2,45318,generalize,True
568,63,2,45318,generalize,True
569,63,2,45318,generalize,True
570,63,2,45318,generalize,True
571,63,2,45318,generalize,False
572,63,2,45318,retrieval,True
573,63,2,45318,retrieval,True
574,63,2,45318,retrieval,True
575,63,2,45318,retrieval,True
576,64,2,45318,generalize,True
577,64,2,45318,generalize,True
578,64,2,45318,generalize,True
579,64,2,45318,generalize,True
580,64,2,45318,generalize,False
581,64,2,45318,retrieval,True
582,64,2,45318,retrieval,True
583,64,2,45318,retrieval,True
584,64,2,45318,retrieval,True
585,65,2,45318,generalize,True
586,65,2,45318,generalize,True
587,65,2,45318,generalize,True
588,65,2,45318,generalize,True
589,65,2,45318,generalize,False
590,65,2,45318,retrieval,True
591,65,2,45318,retrieval,True
592,65,2,45318,retrieval,True
593,65,2,45318,retrieval,True
594,66,2,45318,generalize,True
595,66,2,45318,generalize,True
596,66,2,45318,generalize,True
597,66,2,45318,generalize,True
598,66,2,45318,generalize,False
599,66,2,45318,retrieval,True
600,66,2,45318,retrieval,True
601,66,2,45318,retrieval,True
602,66,2,45318,retrieval,True
603,67,2,45318,generalize,True
604,67,2,45318,generalize,True
605,67,2,45318,generalize,True
606,67,2,45318,generalize,True
607,67,2,45318,generalize,False
608,67,2,45318,retrieval,True
609,67,2,45318,retrieval,True
610,67,2,45318,retrieval,True
611,67,2,45318,retrieval,True
612,68,2,45318,generalize,True
613,68,2,45318,generalize,True
614,68,2,45318,generalize,True
615,68,2,45318,generalize,True
616,68,2,45318,generalize,False
617,68,2,45318,retrieval,True
618,68,2,45318,retrieval,True
619,68,2,45318,retrieval,True
620,68,2,45318,retrieval,True
621,69,2,45318,generalize,True
622,69,2,45318,generalize,True
623,69,2,45318,generalize,True
624,69,2,45318,generalize,True
625,69,2,45318,generalize,True
626,69,2,45318,retrieval,True
627,69,2,45318,retrieval,True
628,69,2,45318,retrieval,True
629,69,2,45318,retrieval,True
630,70,2,45318,generalize,True
631,70,2,45318,generalize,True
632,70,2,45318,generalize,True
633,70,2,45318,generalize,True
634,70,2,45318,generalize,False
635,70,2,45318,retrieval,True
636,70,2,45318,retrieval,True
637,70,2,45318,retrieval,True
638,70,2,45318,retrieval,True
639,71,2,45318,generalize,True
640,71,2,45318,generalize,True
641,71,2,45318,generalize,True
642,71,2,45318,generalize,True
643,71,2,45318,generalize,False
644,71,2,45318,retrieval,True
645,71,2,45318,retrieval,True
646,71,2,45318,retrieval,True
647,71,2,45318,retrieval,True
648,72,2,45318,generalize,True
649,72,2,45318,generalize,True
650,72,2,45318,generalize,True
651,72,2,45318,generalize,True
652,72,2,45318,generalize,False
653,72,2,45318,retrieval,True
654,72,2,45318,retrieval,True
655,72,2,45318,retrieval,True
656,72,2,45318,retrieval,True
657,73,2,45318,generalize,True
658,73,2,45318,generalize,True
659,73,2,45318,generalize,True
660,73,2,45318,generalize,True
661,73,2,45318,generalize,False
662,73,2,45318,retrieval,True
663,73,2,45318,retrieval,True
664,73,2,45318,retrieval,True
665,73,2,45318,retrieval,True
666,74,2,45318,generalize,True
667,74,2,45318,generalize,True
668,74,2,45318,generalize,True
669,74,2,45318,generalize,True
670,74,2,45318,generalize,False
671,74,2,45318,retrieval,True
