,episode_number,n,frequency,model,type,correct,pure_application
621,69,1,0,replication.pt,generalize,False,True
622,69,1,0,replication.pt,generalize,False,False
623,69,1,0,replication.pt,generalize,False,False
624,69,1,0,replication.pt,generalize,False,False
625,69,1,0,replication.pt,generalize,True,False
626,69,1,0,replication.pt,retrieval,False,False
627,69,1,0,replication.pt,retrieval,False,False
628,69,1,0,replication.pt,retrieval,False,False
629,69,1,0,replication.pt,retrieval,False,False
630,70,1,0,replication.pt,generalize,False,True
631,70,1,0,replication.pt,generalize,False,False
632,70,1,0,replication.pt,generalize,False,False
633,70,1,0,replication.pt,generalize,False,False
634,70,1,0,replication.pt,generalize,True,False
635,70,1,0,replication.pt,retrieval,False,False
636,70,1,0,replication.pt,retrieval,False,False
637,70,1,0,replication.pt,retrieval,False,False
638,70,1,0,replication.pt,retrieval,False,False
639,71,1,0,replication.pt,generalize,False,True
640,71,1,0,replication.pt,generalize,False,False
641,71,1,0,replication.pt,generalize,False,False
642,71,1,0,replication.pt,generalize,False,False
643,71,1,0,replication.pt,generalize,True,False
644,71,1,0,replication.pt,retrieval,False,False
645,71,1,0,replication.pt,retrieval,False,False
646,71,1,0,replication.pt,retrieval,False,False
647,71,1,0,replication.pt,retrieval,False,False
648,72,1,0,replication.pt,generalize,False,True
649,72,1,0,replication.pt,generalize,False,False
650,72,1,0,replication.pt,generalize,False,False
651,72,1,0,replication.pt,generalize,False,False
652,72,1,0,replication.pt,generalize,False,False
653,72,1,0,replication.pt,retrieval,False,False
654,72,1,0,replication.pt,retrieval,False,False
655,72,1,0,replication.pt,retrieval,False,False
656,72,1,0,replication.pt,retrieval,False,False
657,73,1,0,replication.pt,generalize,False,True
658,73,1,0,replication.pt,generalize,False,False
659,73,1,0,replication.pt,generalize,False,False
660,73,1,0,replication.pt,generalize,False,False
661,73,1,0,replication.pt,generalize,False,False
662,73,1,0,replication.pt,retrieval,False,False
663,73,1,0,replication.pt,retrieval,False,False
664,73,1,0,replication.pt,retrieval,False,False
665,73,1,0,replication.pt,retrieval,False,False
666,74,1,0,replication.pt,generalize,False,True
667,74,1,0,replication.pt,generalize,False,False
668,74,1,0,replication.pt,generalize,False,False
669,74,1,0,replication.pt,generalize,False,False
670,74,1,0,replication.pt,generalize,True,False
671,74,1,0,replication.pt,retrieval,False,False
672,74,1,0,replication.pt,retrieval,False,False
673,74,1,0,replication.pt,retrieval,False,False
674,74,1,0,replication.pt,retrieval,False,False
675,75,1,0,replication.pt,generalize,False,True
676,75,1,0,replication.pt,generalize,False,False
677,75,1,0,replication.pt,generalize,False,False
678,75,1,0,replication.pt,generalize,False,False
679,75,1,0,replication.pt,generalize,True,False
680,75,1,0,replication.pt,retrieval,False,False
681,75,1,0,replication.pt,retrieval,False,False
682,75,1,0,replication.pt,retrieval,False,False
683,75,1,0,replication.pt,retrieval,False,False
684,76,1,0,replication.pt,generalize,False,True
685,76,1,0,replication.pt,generalize,False,False
686,76,1,0,replication.pt,generalize,False,False
687,76,1,0,replication.pt,generalize,False,False
688,76,1,0,replication.pt,generalize,True,False
689,76,1,0,replication.pt,retrieval,False,False
690,76,1,0,replication.pt,retrieval,False,False
691,76,1,0,replication.pt,retrieval,False,False
692,76,1,0,replication.pt,retrieval,False,False
693,77,1,0,replication.pt,generalize,False,True
694,77,1,0,replication.pt,generalize,False,False
695,77,1,0,replication.pt,generalize,False,False
696,77,1,0,replication.pt,generalize,False,False
697,77,1,0,replication.pt,generalize,False,False
698,77,1,0,replication.pt,retrieval,False,False
699,77,1,0,replication.pt,retrieval,False,False
700,77,1,0,replication.pt,retrieval,False,False
701,77,1,0,replication.pt,retrieval,False,False
702,78,1,0,replication.pt,generalize,False,True
703,78,1,0,replication.pt,generalize,False,False
704,78,1,0,replication.pt,generalize,False,False
705,78,1,0,replication.pt,generalize,False,False
706,78,1,0,replication.pt,generalize,True,False
707,78,1,0,replication.pt,retrieval,False,False
708,78,1,0,replication.pt,retrieval,False,False
709,78,1,0,replication.pt,retrieval,False,False
710,78,1,0,replication.pt,retrieval,False,False
711,79,1,0,replication.pt,generalize,False,True
712,79,1,0,replication.pt,generalize,False,False
713,79,1,0,replication.pt,generalize,False,False
714,79,1,0,replication.pt,generalize,False,False
715,79,1,0,replication.pt,generalize,True,False
716,79,1,0,replication.pt,retrieval,False,False
717,79,1,0,replication.pt,retrieval,False,False
718,79,1,0,replication.pt,retrieval,False,False
719,79,1,0,replication.pt,retrieval,False,False
720,80,1,0,replication.pt,generalize,False,True
721,80,1,0,replication.pt,generalize,False,False
722,80,1,0,replication.pt,generalize,False,False
723,80,1,0,replication.pt,generalize,False,False
724,80,1,0,replication.pt,generalize,True,False
725,80,1,0,replication.pt,retrieval,False,False
726,80,1,0,replication.pt,retrieval,False,False
727,80,1,0,replication.pt,retrieval,False,False
728,80,1,0,replication.pt,retrieval,False,False
729,81,1,0,replication.pt,generalize,False,True
730,81,1,0,replication.pt,generalize,False,False
731,81,1,0,replication.pt,generalize,False,False
732,81,1,0,replication.pt,generalize,False,False
733,81,1,0,replication.pt,generalize,True,False
734,81,1,0,replication.pt,retrieval,False,False
735,81,1,0,replication.pt,retrieval,False,False
736,81,1,0,replication.pt,retrieval,False,False
737,81,1,0,replication.pt,retrieval,False,False
738,82,1,0,replication.pt,generalize,False,True
739,82,1,0,replication.pt,generalize,False,False
740,82,1,0,replication.pt,generalize,False,False
741,82,1,0,replication.pt,generalize,False,False
742,82,1,0,replication.pt,generalize,True,False
743,82,1,0,replication.pt,retrieval,False,False
744,82,1,0,replication.pt,retrieval,False,False
745,82,1,0,replication.pt,retrieval,False,False
746,82,1,0,replication.pt,retrieval,False,False
747,83,1,0,replication.pt,generalize,False,True
748,83,1,0,replication.pt,generalize,False,False
749,83,1,0,replication.pt,generalize,False,False
750,83,1,0,replication.pt,generalize,False,False
751,83,1,0,replication.pt,generalize,False,False
752,83,1,0,replication.pt,retrieval,False,False
753,83,1,0,replication.pt,retrieval,False,False
754,83,1,0,replication.pt,retrieval,False,False
755,83,1,0,replication.pt,retrieval,False,False
756,84,1,0,replication.pt,generalize,False,True
757,84,1,0,replication.pt,generalize,False,False
758,84,1,0,replication.pt,generalize,False,False
759,84,1,0,replication.pt,generalize,False,False
760,84,1,0,replication.pt,generalize,True,False
761,84,1,0,replication.pt,retrieval,False,False
762,84,1,0,replication.pt,retrieval,False,False
763,84,1,0,replication.pt,retrieval,False,False
764,84,1,0,replication.pt,retrieval,False,False
765,85,1,0,replication.pt,generalize,False,True
766,85,1,0,replication.pt,generalize,False,False
767,85,1,0,replication.pt,generalize,False,False
768,85,1,0,replication.pt,generalize,False,False
769,85,1,0,replication.pt,generalize,True,False
770,85,1,0,replication.pt,retrieval,False,False
771,85,1,0,replication.pt,retrieval,False,False
772,85,1,0,replication.pt,retrieval,False,False
773,85,1,0,replication.pt,retrieval,False,False
774,86,1,0,replication.pt,generalize,False,True
775,86,1,0,replication.pt,generalize,False,False
776,86,1,0,replication.pt,generalize,False,False
777,86,1,0,replication.pt,generalize,False,False
778,86,1,0,replication.pt,generalize,True,False
779,86,1,0,replication.pt,retrieval,False,False
780,86,1,0,replication.pt,retrieval,False,False
781,86,1,0,replication.pt,retrieval,False,False
782,86,1,0,replication.pt,retrieval,False,False
783,87,1,0,replication.pt,generalize,False,True
784,87,1,0,replication.pt,generalize,False,False
785,87,1,0,replication.pt,generalize,False,False
786,87,1,0,replication.pt,generalize,False,False
787,87,1,0,replication.pt,generalize,True,False
788,87,1,0,replication.pt,retrieval,False,False
789,87,1,0,replication.pt,retrieval,False,False
790,87,1,0,replication.pt,retrieval,False,False
791,87,1,0,replication.pt,retrieval,False,False
792,88,1,0,replication.pt,generalize,False,True
793,88,1,0,replication.pt,generalize,False,False
794,88,1,0,replication.pt,generalize,False,False
795,88,1,0,replication.pt,generalize,False,False
796,88,1,0,replication.pt,generalize,False,False
797,88,1,0,replication.pt,retrieval,False,False
798,88,1,0,replication.pt,retrieval,False,False
799,88,1,0,replication.pt,retrieval,False,False
800,88,1,0,replication.pt,retrieval,False,False
801,89,1,0,replication.pt,generalize,False,True
802,89,1,0,replication.pt,generalize,False,False
803,89,1,0,replication.pt,generalize,False,False
804,89,1,0,replication.pt,generalize,False,False
805,89,1,0,replication.pt,generalize,False,False
806,89,1,0,replication.pt,retrieval,False,False
807,89,1,0,replication.pt,retrieval,False,False
808,89,1,0,replication.pt,retrieval,False,False
809,89,1,0,replication.pt,retrieval,False,False
810,90,1,0,replication.pt,generalize,False,True
811,90,1,0,replication.pt,generalize,False,False
812,90,1,0,replication.pt,generalize,False,False
813,90,1,0,replication.pt,generalize,False,False
814,90,1,0,replication.pt,generalize,True,False
815,90,1,0,replication.pt,retrieval,False,False
816,90,1,0,replication.pt,retrieval,False,False
817,90,1,0,replication.pt,retrieval,False,False
818,90,1,0,replication.pt,retrieval,False,False
819,91,1,0,replication.pt,generalize,False,True
820,91,1,0,replication.pt,generalize,False,False
821,91,1,0,replication.pt,generalize,False,False
822,91,1,0,replication.pt,generalize,False,False
823,91,1,0,replication.pt,generalize,False,False
824,91,1,0,replication.pt,retrieval,False,False
825,91,1,0,replication.pt,retrieval,False,False
826,91,1,0,replication.pt,retrieval,False,False
827,91,1,0,replication.pt,retrieval,False,False
828,92,1,0,replication.pt,generalize,False,True
829,92,1,0,replication.pt,generalize,False,False
830,92,1,0,replication.pt,generalize,False,False
831,92,1,0,replication.pt,generalize,False,False
832,92,1,0,replication.pt,generalize,True,False
833,92,1,0,replication.pt,retrieval,False,False
834,92,1,0,replication.pt,retrieval,False,False
835,92,1,0,replication.pt,retrieval,False,False
836,92,1,0,replication.pt,retrieval,False,False
837,93,1,0,replication.pt,generalize,False,True
838,93,1,0,replication.pt,generalize,False,False
839,93,1,0,replication.pt,generalize,False,False
840,93,1,0,replication.pt,generalize,False,False
841,93,1,0,replication.pt,generalize,False,False
842,93,1,0,replication.pt,retrieval,False,False
843,93,1,0,replication.pt,retrieval,False,False
844,93,1,0,replication.pt,retrieval,False,False
845,93,1,0,replication.pt,retrieval,False,False
846,94,1,0,replication.pt,generalize,False,True
847,94,1,0,replication.pt,generalize,False,False
848,94,1,0,replication.pt,generalize,False,False
849,94,1,0,replication.pt,generalize,False,False
850,94,1,0,replication.pt,generalize,False,False
851,94,1,0,replication.pt,retrieval,False,False
852,94,1,0,replication.pt,retrieval,False,False
853,94,1,0,replication.pt,retrieval,False,False
854,94,1,0,replication.pt,retrieval,False,False
855,95,1,0,replication.pt,generalize,False,True
856,95,1,0,replication.pt,generalize,False,False
857,95,1,0,replication.pt,generalize,False,False
858,95,1,0,replication.pt,generalize,False,False
859,95,1,0,replication.pt,generalize,False,False
860,95,1,0,replication.pt,retrieval,False,False
861,95,1,0,replication.pt,retrieval,False,False
862,95,1,0,replication.pt,retrieval,False,False
863,95,1,0,replication.pt,retrieval,False,False
864,96,1,0,replication.pt,generalize,False,True
865,96,1,0,replication.pt,generalize,False,False
866,96,1,0,replication.pt,generalize,False,False
867,96,1,0,replication.pt,generalize,False,False
868,96,1,0,replication.pt,generalize,True,False
869,96,1,0,replication.pt,retrieval,False,False
870,96,1,0,replication.pt,retrieval,False,False
871,96,1,0,replication.pt,retrieval,False,False
872,96,1,0,replication.pt,retrieval,False,False
873,97,1,0,replication.pt,generalize,False,True
874,97,1,0,replication.pt,generalize,False,False
875,97,1,0,replication.pt,generalize,False,False
876,97,1,0,replication.pt,generalize,False,False
877,97,1,0,replication.pt,generalize,False,False
878,97,1,0,replication.pt,retrieval,False,False
879,97,1,0,replication.pt,retrieval,False,False
880,97,1,0,replication.pt,retrieval,False,False
881,97,1,0,replication.pt,retrieval,False,False
882,98,1,0,replication.pt,generalize,False,True
883,98,1,0,replication.pt,generalize,False,False
884,98,1,0,replication.pt,generalize,False,False
885,98,1,0,replication.pt,generalize,False,False
886,98,1,0,replication.pt,generalize,False,False
887,98,1,0,replication.pt,retrieval,False,False
888,98,1,0,replication.pt,retrieval,False,False
889,98,1,0,replication.pt,retrieval,False,False
890,98,1,0,replication.pt,retrieval,False,False
891,99,1,0,replication.pt,generalize,False,True
892,99,1,0,replication.pt,generalize,False,False
893,99,1,0,replication.pt,generalize,False,False
894,99,1,0,replication.pt,generalize,False,False
895,99,1,0,replication.pt,generalize,True,False
896,99,1,0,replication.pt,generalize,True,False
897,99,1,0,replication.pt,generalize,True,False
898,99,1,0,replication.pt,generalize,True,False
0,0,2,45318,replication.pt,generalize,True,True
1,0,2,45318,replication.pt,generalize,True,False
2,0,2,45318,replication.pt,generalize,True,False
3,0,2,45318,replication.pt,generalize,True,False
4,0,2,45318,replication.pt,generalize,True,False
5,0,2,45318,replication.pt,retrieval,True,False
6,0,2,45318,replication.pt,retrieval,True,False
7,0,2,45318,replication.pt,retrieval,True,False
8,0,2,45318,replication.pt,retrieval,True,False
9,1,2,45318,replication.pt,generalize,True,True
10,1,2,45318,replication.pt,generalize,True,False
11,1,2,45318,replication.pt,generalize,True,False
12,1,2,45318,replication.pt,generalize,True,False
13,1,2,45318,replication.pt,generalize,True,False
14,1,2,45318,replication.pt,retrieval,True,False
15,1,2,45318,replication.pt,retrieval,True,False
16,1,2,45318,replication.pt,retrieval,True,False
17,1,2,45318,replication.pt,retrieval,True,False
18,2,2,45318,replication.pt,generalize,True,True
19,2,2,45318,replication.pt,generalize,True,False
20,2,2,45318,replication.pt,generalize,True,False
21,2,2,45318,replication.pt,generalize,True,False
22,2,2,45318,replication.pt,generalize,True,False
23,2,2,45318,replication.pt,retrieval,True,False
24,2,2,45318,replication.pt,retrieval,True,False
25,2,2,45318,replication.pt,retrieval,True,False
26,2,2,45318,replication.pt,retrieval,True,False
27,3,2,45318,replication.pt,generalize,True,True
28,3,2,45318,replication.pt,generalize,True,False
29,3,2,45318,replication.pt,generalize,True,False
30,3,2,45318,replication.pt,generalize,True,False
31,3,2,45318,replication.pt,generalize,True,False
32,3,2,45318,replication.pt,retrieval,True,False
33,3,2,45318,replication.pt,retrieval,True,False
